"","Group.1","Global_active_power","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"92",440,1.40839583333333,1.53333333333333,0.249305555555556,8.52430555555556
"93",441,1.64655972222222,4.55833333333333,5.11736111111111,4.06666666666667
"94",442,1.49480416666667,1.14444444444444,1.86527777777778,9.80416666666667
"95",443,1.44876944444444,2.60069444444444,1.97013888888889,7.81597222222222
"96",444,1.48756388888889,1.29513888888889,2.87013888888889,8.56597222222222
"97",445,1.01040138888889,0.245138888888889,0.511111111111111,7.26527777777778
"98",446,0.909033333333333,0.782638888888889,0.539583333333333,5.81180555555556
"99",447,2.06140972222222,2.57430555555556,4.02569444444444,11.3763888888889
"100",448,2.31836275191105,3.21751216122307,2.50173731758165,6.50312717164698
"101",449,0.983390277777778,0.755555555555556,0.238888888888889,6.31666666666667
"102",450,0.767458333333333,0,2.09652777777778,2.56736111111111
"103",451,1.6207625,0.779166666666667,5.92152777777778,9.64444444444444
"104",452,1.10444861111111,0.806944444444444,0.319444444444444,7.44722222222222
"105",453,0.973884722222222,0.759722222222222,0.325,5.70625
"106",454,2.43715972222222,1.81944444444444,5.35208333333333,12.2791666666667
"107",455,1.93468888888889,3.21458333333333,3.75069444444444,13.5479166666667
"108",456,1.36165138888889,1.21875,0.673611111111111,11.55625
"109",457,1.14084722222222,2.52083333333333,0.723611111111111,5.30347222222222
"110",458,1.42490833333333,2.38472222222222,0.291666666666667,10.2416666666667
"111",459,1.28060972222222,0.754166666666667,2.97013888888889,7.30763888888889
"112",460,1.11190277777778,0,3.79583333333333,6.36527777777778
"113",461,1.07911388888889,0.782638888888889,2.16041666666667,4.11319444444444
"114",462,1.11723333333333,0,0.336805555555556,2.46180555555556
"115",463,0.695083333333333,1.85208333333333,0.356944444444444,2.63958333333333
"116",464,0.539836111111111,0.145138888888889,0.515277777777778,1.78611111111111
"117",465,0.616306944444444,0,0.772222222222222,4.45902777777778
"118",466,0.373406944444444,0,0.375694444444444,1.2625
"119",467,0.382654166666667,0,0.3875,1.38055555555556
"120",468,0.384908333333333,0,0.401388888888889,1.39444444444444
"121",469,0.504280555555556,0,0.7125,2.00902777777778
"122",470,0.661381944444444,0.661111111111111,0.90625,3.23333333333333
"123",471,0.849815277777778,1.06388888888889,0.270138888888889,4.30486111111111
"124",472,0.693226388888889,1.09652777777778,0.246527777777778,2.38194444444444
"125",473,0.714345833333333,0.509027777777778,1.11458333333333,3.99166666666667
"126",474,0.571236111111111,0.742361111111111,0.25,2.42986111111111
"127",475,1.16226111111111,4.56597222222222,0.321527777777778,7.72847222222222
"128",476,1.55119027777778,2.96111111111111,1.58819444444444,7.70972222222222
"129",477,0.7323375,0.973611111111111,0.351388888888889,4.17013888888889
"130",478,0.716736111111111,0.78125,0.365972222222222,4.63888888888889
"131",479,0.877890277777778,0,1.02013888888889,6.11944444444444
"132",480,0.885740277777778,0.919444444444444,1.28125,4.97430555555556
"133",481,0.759952777777778,1.23055555555556,0.378472222222222,3.30277777777778
"134",482,1.0827619047619,0,0.857142857142857,0
"136",484,0.73059375,2.10763888888889,0.868055555555556,1.96354166666667
"137",485,1.15545694444444,2.78125,0.690972222222222,5.93472222222222
"138",486,0.696865277777778,0.00486111111111111,1.03472222222222,2.60694444444444
"139",487,0.757109722222222,1.32361111111111,1.19791666666667,5.44166666666667
"140",488,0.693144444444444,1.56875,0.373611111111111,2.77083333333333
"141",489,1.08545277777778,2.02291666666667,1.73125,7.84930555555556
"142",490,1.45979444444444,2.23263888888889,0.659027777777778,7.01041666666667
"143",491,1.14143333333333,0.656944444444444,3.42708333333333,6.55069444444444
"144",492,1.24256388888889,3.18125,1.39652777777778,6.09513888888889
"145",493,1.15676111111111,2.09583333333333,3.91041666666667,6.57916666666667
"146",494,0.491586111111111,0.656944444444444,0.370833333333333,2.26458333333333
"147",495,0.679968055555556,0.643055555555556,0.340972222222222,4.49375
"148",496,1.0010875,1.56041666666667,0.746527777777778,7.22777777777778
"149",497,1.13523472222222,2.50833333333333,1.67638888888889,6.22083333333333
"150",498,1.01929305555556,2.20555555555556,1.67847222222222,3.83125
"151",499,0.62805,0,0.283333333333333,3.69305555555556
"152",500,1.17565555555556,1.53680555555556,3.99722222222222,6.30347222222222
"153",501,0.855427777777778,0.704166666666667,1.43958333333333,5.33819444444444
"154",502,1.13300694444444,2.27083333333333,2.71736111111111,5.63611111111111
"155",503,0.992668055555556,3.25208333333333,0.368055555555556,4.87638888888889
"156",504,1.36689444444444,3.76388888888889,1.20347222222222,5.28541666666667
"157",505,0.777820833333333,0,0.325,6.29166666666667
"158",506,0.786702777777778,0.646527777777778,2.75416666666667,2.76666666666667
"159",507,1.01731666666667,0.663888888888889,2.63333333333333,5.63819444444444
"160",508,0.801658333333333,0.663194444444444,2.85833333333333,3.29583333333333
"161",509,1.12098611111111,5.59722222222222,0.406944444444444,4.54097222222222
"162",510,1.05017222222222,1.64791666666667,1.9125,5.99166666666667
"163",511,1.4957,3.03194444444444,3.84305555555556,7.25277777777778
"164",512,1.13713055555556,3.1625,0.328472222222222,6.65694444444444
"165",513,0.737041666666667,0,1.32430555555556,3.00833333333333
"166",514,1.1179625,1.5625,4.13055555555556,5.41944444444444
"167",515,0.651770833333333,0.649305555555556,0.33125,2.46666666666667
"168",516,0.726141765114663,0,0.335649756775539,5.32592077831828
"169",517,1.03080694444444,2.75763888888889,0.868055555555556,5.30069444444444
"170",518,1.46390694444444,3.46180555555556,5.22847222222222,5.7875
"171",519,0.633068055555556,1.10069444444444,0.580555555555556,3.14791666666667
"172",520,1.01311944444444,3.11388888888889,0.713194444444444,4.47777777777778
"173",521,1.17695482974288,2.31341209173037,0.576094510076442,8.1049339819319
"174",522,0.684029166666667,0.684027777777778,0.485416666666667,2.74930555555556
"175",523,1.49169861111111,1.94375,7.94444444444444,7.90277777777778
"176",524,0.755930099857347,0.607703281027104,0.425106990014265,4.70042796005706
"177",525,0.931119444444444,2.91805555555556,1.33611111111111,4.15486111111111
"178",526,0.551843055555556,0,0.338194444444444,3.7
"179",527,0.638031944444444,1.30694444444444,0.329861111111111,2.70694444444444
"180",528,0.643938888888889,0.664583333333333,0.595138888888889,3.62222222222222
"181",529,0.874363888888889,2.30694444444444,1.49097222222222,4.89861111111111
"182",530,0.687225,1.57569444444444,2.78541666666667,3.15763888888889
"183",531,1.40122361111111,2.28402777777778,3.12361111111111,7.71388888888889
"184",532,1.35214583333333,2.86388888888889,3.49861111111111,6.06527777777778
"185",533,0.4711625,0,0.367361111111111,2.94513888888889
"186",534,0.585785813630042,0.67663421418637,0.372044506258693,3.02990264255911
"187",535,0.746031944444444,1.22291666666667,1.79722222222222,3.54583333333333
"188",536,0.560379166666667,0.647222222222222,1.66666666666667,2.57708333333333
"189",537,0.393259722222222,0,0.660416666666667,2.41805555555556
"190",538,0.331643055555556,0,0.545833333333333,1.66805555555556
"191",539,0.496288888888889,0,0.549305555555556,2.39513888888889
"192",540,0.744584722222222,1.37847222222222,2.51458333333333,3.34444444444444
"193",541,0.656186111111111,0.674305555555556,0.926388888888889,3.63263888888889
"194",542,1.02835138888889,1.80763888888889,4.47986111111111,5.04861111111111
"195",543,0.899609722222222,0,3.03333333333333,6.62569444444444
"196",544,0.906322446143155,3.03196664350243,0.463516330785268,4.7234190410007
"197",545,0.927301388888889,2.11736111111111,0.55,5.81666666666667
"198",546,0.712961111111111,0.672916666666667,0.511111111111111,3.25694444444444
"199",547,0.67155,0.706944444444444,3.66736111111111,2.39236111111111
"200",548,0.73605,0.324305555555556,2.23194444444444,3.26041666666667
"201",549,0.6968125,1.61736111111111,1.54027777777778,3.91111111111111
"202",550,0.734229166666667,2.02916666666667,0.534722222222222,2.75902777777778
"203",551,0.742725,1.9625,2.47430555555556,2.78125
"204",552,0.943198611111111,0.692361111111111,2.11597222222222,7.06736111111111
"205",553,0.756305555555556,1.26736111111111,1.96597222222222,3.66458333333333
"206",554,0.819554166666667,0.640972222222222,0.4125,6.51805555555556
"207",555,0.630780555555556,0.0465277777777778,1.54652777777778,3.21597222222222
"208",556,0.501633333333333,0.704861111111111,0.449305555555556,3.66944444444444
"209",557,0.742765277777778,0.714583333333333,1.77083333333333,4.45763888888889
"210",558,0.551654166666667,0,0.439583333333333,3.07430555555556
"211",559,0.8945625,2.62152777777778,1.36666666666667,4.58611111111111
"212",560,0.700018320610687,0.658015267175573,0.482442748091603,4.26335877862595
"213",561,0.592829166666667,0.576388888888889,0.482638888888889,2.9
"214",562,0.499744444444444,0.588888888888889,0.481944444444444,2.31597222222222
"215",563,0.525751388888889,0.63125,0.465972222222222,3.21388888888889
"216",564,0.470754166666667,0.741666666666667,0.488194444444444,2.17361111111111
"217",565,0.771126388888889,1.46597222222222,1.67916666666667,3.30902777777778
"218",566,0.736283333333333,0.297222222222222,0.355555555555556,5.38611111111111
"219",567,0.95606254343294,4.9277275886032,1.48436414176511,3.86587908269632
"220",568,0.688206944444444,1.21319444444444,0.894444444444444,2.67152777777778
"221",569,0.573113888888889,0,1.11597222222222,3.88819444444444
"222",570,0.328166666666667,0,0.104861111111111,1.62013888888889
"223",571,0.642013888888889,0.677083333333333,2.52291666666667,3.01805555555556
"224",572,0.835079166666667,1.27569444444444,0.0340277777777778,4.97013888888889
"225",573,1.12629305555556,0.629861111111111,7.12847222222222,4.55486111111111
"226",574,0.222997222222222,0,0,0.894444444444444
"227",575,0.324177777777778,0,0,1.75555555555556
"228",576,0.564119444444444,2.27569444444444,0,2.48263888888889
"229",577,0.747243128964059,1.11557434813249,0,6.91472868217054
"230",578,0.707927777777778,0.334722222222222,0,4.77013888888889
"231",579,0.738447222222222,0.665277777777778,0,6.34652777777778
"232",580,0.795131944444444,0.383333333333333,0.276388888888889,5.53194444444444
"233",581,0.546595833333333,0.117361111111111,0,4.61597222222222
"234",582,0.75675,0.761111111111111,0,5.54513888888889
"235",583,1.03026388888889,0.303472222222222,1.50555555555556,6.27916666666667
"236",584,0.781584722222222,0.732638888888889,0.771527777777778,6.70833333333333
"237",585,0.744222222222222,0.126388888888889,3.13541666666667,4.61527777777778
"238",586,0.713895833333333,0.233333333333333,1.84097222222222,5.75486111111111
"239",587,0.758090277777778,0.819444444444444,0.631944444444444,7.17986111111111
"240",588,0.862433333333333,0.779861111111111,0.802777777777778,5.95972222222222
"241",589,0.800702777777778,0.0645833333333333,0.330555555555556,7.70902777777778
"242",590,0.653604166666667,0.660416666666667,0.475694444444444,4.34444444444444
"243",591,0.827680555555556,0.234722222222222,0.352777777777778,6.79652777777778
"244",592,0.665622222222222,0.668055555555556,0,5.19166666666667
"245",593,0.701313888888889,0.169444444444444,0,5.39513888888889
"246",594,0.241638888888889,0,0,1.27083333333333
"247",595,0.987704166666667,0.711805555555556,6.18888888888889,4.15902777777778
"248",596,0.929751388888889,0.716666666666667,4.83680555555556,5.12708333333333
"249",597,0.446219444444444,0,0.0263888888888889,2.28888888888889
"250",598,0.840144444444444,2.11666666666667,1.275,5.02847222222222
"251",599,0.772438888888889,1.7375,0.179861111111111,3.70972222222222
"252",600,1.15094788047255,1.31410701876303,2.62821403752606,6.91035441278666
"253",601,0.799222222222222,2.88125,1.52152777777778,3.94305555555556
"254",602,0.913129166666667,1.07013888888889,2.53125,3.92916666666667
"255",603,0.841479166666667,1.60069444444444,0.853472222222222,4.40555555555556
"256",604,0.692363888888889,0.720833333333333,1.71388888888889,3.80763888888889
"257",605,0.519438888888889,0.664583333333333,0.390277777777778,3.425
"258",606,0.835040277777778,2.65416666666667,1.79166666666667,2.93125
"259",607,0.888765277777778,0.833333333333333,0.4625,6.06805555555556
"260",608,1.1815875,1.73402777777778,0.395138888888889,6.75902777777778
"261",609,1.15449166666667,2.50902777777778,1.12291666666667,6.11527777777778
"262",610,0.721473611111111,0.43125,1.74652777777778,3.69652777777778
"263",611,1.10065555555556,2.03333333333333,2.43125,6.82013888888889
"264",612,0.858730555555556,0,2.87777777777778,4.65625
"265",613,0.626023611111111,0,2.7,2.40347222222222
"266",614,0.928122222222222,2.52222222222222,0.382638888888889,6.51944444444444
"267",615,1.02066111111111,2.31875,1.25069444444444,6.36388888888889
"268",616,1.16632083333333,1.51666666666667,3.08194444444444,6.41180555555556
"269",617,0.775955555555556,0.649305555555556,0.413194444444444,3.89791666666667
"270",618,0.683036111111111,0.654861111111111,0.381944444444444,4.02222222222222
"271",619,0.894280555555556,0,2.23402777777778,5.38541666666667
"272",620,0.796098611111111,0.815972222222222,1.75208333333333,2.67569444444444
"273",621,0.788520833333333,0.625694444444444,0.469444444444444,4.03055555555556
"274",622,0.760633333333333,0,1.00625,4.48888888888889
"275",623,1.14737777777778,2.16527777777778,2.12777777777778,6.46527777777778
"276",624,1.0147125,4.61875,0.643055555555556,4.36041666666667
"277",625,0.810777777777778,1.31111111111111,1.40902777777778,3.76736111111111
"278",626,0.901863888888889,0,1.90486111111111,5.51180555555556
"279",627,0.871897222222222,0.733333333333333,0.339583333333333,6.94166666666667
"280",628,0.860263888888889,2.17361111111111,1.90625,4.38611111111111
"281",629,0.816786111111111,0.655555555555556,0.910416666666667,5.33888888888889
"282",630,0.984701388888889,1.96597222222222,1.33958333333333,5.12638888888889
"283",631,0.940645833333333,0.645138888888889,2.73263888888889,5.52430555555556
"284",632,1.2252375,0.636111111111111,1.56458333333333,6.81944444444444
"285",633,1.26722114047288,0.735744089012517,6.54728789986092,3.93671766342142
"286",634,0.967083333333333,0.740277777777778,0.446527777777778,5.08611111111111
"287",635,1.1670125,0.691666666666667,2.58472222222222,6.91111111111111
"288",636,1.59480694444444,2.83680555555556,5.17847222222222,5.6875
"289",637,1.05297916666667,0.975694444444444,0.404166666666667,7.10069444444444
"290",638,1.19508472222222,1.04652777777778,4.59861111111111,4.13888888888889
"291",639,1.52698888888889,0.352777777777778,5.57083333333333,8.89930555555556
"292",640,0.889204166666667,0.679861111111111,3.48888888888889,2.56388888888889
"293",641,1.05448472222222,1.66666666666667,0.308333333333333,6.74305555555556
"294",642,0.968119444444444,0,0.24375,6.54513888888889
"295",643,1.21961111111111,3.36111111111111,0.240972222222222,6.7125
"296",644,1.46257916666667,1.73472222222222,5.73263888888889,7.55972222222222
"297",645,0.760584722222222,0,0.291666666666667,3.52916666666667
"298",646,1.17212361111111,1.4125,1.49097222222222,6.45138888888889
"299",647,0.810397222222222,1.29375,1.47013888888889,2.32291666666667
"300",648,1.2030875,1.82638888888889,0.2875,5.42083333333333
"301",649,1.32951666666667,0.708333333333333,3.49166666666667,8.09652777777778
"302",650,1.33800555555556,0.672916666666667,2.63819444444444,5.87708333333333
"303",651,1.431425,2.03472222222222,5.20416666666667,4.94861111111111
"304",652,0.879395833333333,0.736805555555556,0.235416666666667,5.31527777777778
"305",653,1.36419583333333,0,5.46597222222222,6.85833333333333
"306",654,1.09509027777778,0.739583333333333,0.314583333333333,6.22777777777778
"307",655,1.05453472222222,0.806944444444444,0.220138888888889,6.85
"308",656,1.44836666666667,0.902083333333333,2.16944444444444,8.08888888888889
"309",657,1.15294861111111,1.64097222222222,0.205555555555556,9.18402777777778
"310",658,1.34856944444444,2.57777777777778,3.02569444444444,5.07847222222222
"311",659,1.14784444444444,0,0.207638888888889,9.04652777777778
"312",660,1.35928233657858,0.742002781641168,3.60639777468707,7.42698191933241
"313",661,1.29558055555556,3.09652777777778,0.252777777777778,6.32986111111111
"314",662,1.28744305555556,1.02638888888889,1.68958333333333,5.12847222222222
"315",663,0.998311111111111,0,0.241666666666667,4.00416666666667
"316",664,1.24006111111111,0.954166666666667,3.37222222222222,6.21458333333333
"317",665,0.355665277777778,0,0.196527777777778,1.22569444444444
"318",666,0.378769444444444,0,0.186805555555556,1.90902777777778
"319",667,0.5632,0,1.34375,2.95555555555556
"320",668,0.891118055555556,0,3.26388888888889,6.19097222222222
"321",669,0.344594444444444,0,0.203472222222222,1.38263888888889
"322",670,1.00250138888889,0.934722222222222,1.46875,8.50347222222222
"323",671,0.342048611111111,0,0.195833333333333,1.34444444444444
"324",672,1.03172638888889,0,3.04652777777778,4.90833333333333
"325",673,1.04207777777778,0.878472222222222,0.275694444444444,4.57152777777778
"326",674,1.44609583333333,0.767361111111111,3.82986111111111,7.42361111111111
"327",675,1.28108194444444,3.50138888888889,0.209027777777778,4.42638888888889
"328",676,1.04240277777778,1.19097222222222,0.218055555555556,4.51388888888889
"329",677,1.50779583333333,0,3.17569444444444,10.6770833333333
"330",678,1.81361111111111,2.56736111111111,0.211111111111111,9.56041666666667
"331",679,1.31050277777778,2.39236111111111,0.222222222222222,4.18333333333333
"332",680,1.49732361111111,0.706944444444444,2.89236111111111,9.22291666666667
"333",681,1.53777638888889,0.679166666666667,3.42569444444444,7.69166666666667
"334",682,1.42221805555556,0.732638888888889,0.204861111111111,11.3506944444444
"335",683,1.03610277777778,1.11527777777778,0.396527777777778,5.21041666666667
"336",684,1.60399583333333,1.38263888888889,3.23611111111111,9.41944444444444
"337",685,1.81256527777778,1.79722222222222,1.52708333333333,10.4097222222222
"338",686,1.51656805555556,3.61180555555556,1.45625,4.90694444444444
"339",687,1.19698194444444,0.75625,0.175694444444444,7.46527777777778
"340",688,1.45545555555556,0.704861111111111,2.74583333333333,7.65694444444444
"341",689,1.21739819318972,0.791521890201529,0.381514940931202,6.57053509381515
"342",690,1.34192916666667,1.99097222222222,0.20625,6.25069444444444
"343",691,1.75181805555556,1.50555555555556,4.29236111111111,9.50347222222222
"344",692,1.3187875,1.09236111111111,2.86875,9.34097222222222
"345",693,0.969165277777778,2.46944444444444,0.19375,3.94305555555556
"346",694,1.09008055555556,0.755555555555556,0.2,6.19861111111111
"347",695,1.94514722222222,0.738194444444444,7.65277777777778,10.49375
"348",696,1.14231944444444,0.820833333333333,0.534027777777778,5.42361111111111
"349",697,1.19473940236275,1.41139680333565,0.196664350243224,6.12786657400973
"350",698,1.61925555555556,0,5.51458333333333,9.44513888888889
"351",699,2.17704305555556,6.49722222222222,0.245138888888889,12.39375
"352",700,2.04596388888889,1.45138888888889,4.80208333333333,7.38611111111111
"353",701,1.22365277777778,0.792361111111111,0.207638888888889,7.24166666666667
"354",702,1.43585833333333,0.702777777777778,4.04722222222222,5.94513888888889
"355",703,1.49522222222222,2.37638888888889,0.204861111111111,7.58263888888889
"356",704,1.72773194444444,3.29930555555556,0.220833333333333,8.26944444444444
"357",705,1.22848333333333,0.31875,2.57638888888889,7.12708333333333
"358",706,1.53708611111111,0.786805555555556,1.63472222222222,8.52986111111111
"359",707,1.57957222222222,2.9,1.68611111111111,6.06111111111111
"360",708,1.22135694444444,0.765277777777778,0.193055555555556,5.75069444444444
"361",709,1.60076666666667,0.729166666666667,2.65069444444444,8.84722222222222
"362",710,1.10282083333333,0.8,0.176388888888889,5.38819444444444
"363",711,1.28315694444444,0.765972222222222,1.00555555555556,6.18819444444444
"364",712,1.37139444444444,0.680555555555556,2.67291666666667,8.98680555555556
"365",713,1.90060833333333,1.18472222222222,2.56041666666667,9.93958333333333
"366",714,1.91820694444444,2.36805555555556,1.58402777777778,8.97847222222222
"367",715,1.248829742877,1.13690062543433,0.168867268936762,7.34329395413482
"368",716,1.8216625,0.779861111111111,4.03472222222222,7.70347222222222
"369",717,1.52503611111111,0.85625,1.84583333333333,8.11041666666667
"370",718,1.35399861111111,1.29097222222222,0.191666666666667,9.43888888888889
"371",719,1.37678888888889,0.827083333333333,0.138888888888889,8.50763888888889
"372",720,1.81337777777778,2.65208333333333,3.15972222222222,8.80069444444444
"373",721,1.67295,1.36875,2.14652777777778,8.30694444444444
"374",722,1.56795,2.07291666666667,1.60833333333333,9.96527777777778
"375",723,1.87150555555556,3.18611111111111,2.33888888888889,6.30833333333333
"376",724,1.79186111111111,0.770138888888889,1.92569444444444,6.58333333333333
"377",725,1.75847083333333,2.8625,1.03472222222222,5.52777777777778
"378",726,2.16184166666667,1.375,5.94027777777778,10.9881944444444
"379",727,2.29094166666667,3.35833333333333,1.69027777777778,10.3513888888889
"380",728,1.777025,2.49652777777778,2.49791666666667,9.36458333333333
"381",729,1.53926527777778,0,2.40069444444444,9.77152777777778
"382",730,1.91648472222222,1.70902777777778,1.90208333333333,8.57986111111111
"383",731,1.14174027777778,0,2.14861111111111,6.24097222222222
"384",732,1.04868611111111,0.784722222222222,0.5875,4.63263888888889
"385",733,1.59156388888889,0.861805555555556,3.69861111111111,8.16111111111111
"386",734,1.51614444444444,1.46736111111111,0.198611111111111,10.1326388888889
"387",735,1.26748888888889,1.36527777777778,1.69791666666667,5.43333333333333
"388",736,1.17764861111111,0.894444444444444,0.195833333333333,7.14861111111111
"389",737,1.41913194444444,1.52569444444444,2.43819444444444,6.80069444444444
"390",738,1.24197222222222,0.806944444444444,0.197222222222222,6.22430555555556
"391",739,1.31533055555556,0.907638888888889,0.197916666666667,6.93888888888889
"392",740,1.18459583333333,0.875694444444444,0.201388888888889,5.55347222222222
"393",741,1.99403333333333,3.88472222222222,1.82013888888889,7.71944444444444
"394",742,2.00254065323141,4.52050034746352,0.236275191104934,6.50590687977762
"395",743,1.40620277777778,4.10972222222222,0.235416666666667,6.7625
"396",744,1.86591111111111,0.543055555555556,4.77986111111111,10.0777777777778
"397",745,1.48323055555556,0.806944444444444,2.38194444444444,6.52152777777778
"398",746,1.0918625,0.699305555555556,0.243055555555556,6.01180555555556
"399",747,1.51874166666667,0.718055555555556,0.5875,10.4048611111111
"400",748,1.3752125,1.75069444444444,4.20416666666667,5.56597222222222
"401",749,1.20858888888889,1.23263888888889,0.263888888888889,3.43055555555556
